gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant
RYR3,260.17155150540094,-2.942866674593594,0.09838404237175306,-29.9120325171607,1.372545225978391e-196,6.103068098820448e-194,True
USP44,55.752577097537056,-3.1474202758360623,0.10540464799009981,-29.860355647045903,6.441858510825537e-196,2.8267044668094845e-193,True
LINC02884,336.0898324439424,-4.779139204774776,0.1601904752451982,-29.834103416320524,1.4115183092057328e-195,6.113340791389868e-193,True
PTX3,240.42931509522282,-4.370577954409101,0.14659521908098333,-29.813918774490666,2.578810382004916e-195,1.1025736849933582e-192,True
LINC02580,60.64173477117565,-3.4002042680668745,0.11416628532387676,-29.7829105888913,6.503634934025623e-195,2.745439511580006e-192,True
CNTNAP3P2,25.75775568072361,-4.492418015648951,0.15105051021319152,-29.7411641265454,2.2560950071678397e-194,9.404814049255037e-192,True
LOXL4,712.5368150761961,-3.549336532714285,0.11973845872795658,-29.642410386944327,4.248405948101925e-193,1.7491369131265567e-190,True
P3H2,673.8598697963591,-2.5419401625779976,0.08582738029567241,-29.61689094809955,9.056975454075593e-193,3.683427736804475e-190,True
ADAMTS9-AS1,111.73995898860566,-4.217507023744969,0.14263278679431776,-29.56898703680791,3.744105536961537e-192,1.5043635608690399e-189,True
TACR1,421.3699406949947,-4.336120719703719,0.14678717761303472,-29.540187298476067,8.778621266110308e-192,3.4852171500418173e-189,True
MYOM1,698.1059582136892,-3.9899567329570473,0.13525560043414334,-29.499382799308027,2.931908093967524e-191,1.1503082708908582e-188,True
